Invoice_ID,Invoice_Date,City,Store_Format,Category,Brand,Channel,Payment_Mode,Units,Cost_Price,Selling_Price,Revenue,Cost,Margin,Margin_%,Stock_On_Hand,Reorder_Level,Lead_Time_Days,Customer_Age,Customer_Gender,Loyalty_Flag
91482013,2024-04-17 08:35:00,Pune,Express,Home Care,Nestle,Offline,Wallet,3,90.7069680575141,106.92747124205076,320.7824137261523,272.1209041725423,48.66150955361002,0.1516963133619653,225,45,8,34.0,F,0
27564532,2024-11-09 18:19:00,Mumbai,Express,Fruits,Amul,Online,UPI,3,191.10784517222143,264.81534847462416,794.4460454238724,573.3235355166643,221.12250990720813,0.278335465549746,207,41,6,38.0,F,0
79095812,2024-04-08 01:56:00,Delhi,Super,Personal Care,ITC,Offline,Cash,2,125.7982809660201,175.03576300479995,350.07152600959995,251.5965619320402,98.47496407755976,0.2812995538370615,183,51,11,22.0,M,1
25133098,2024-10-15 16:03:00,Ahmedabad,Express,Dairy,Parle,Omnichannel,Card,2,91.72427202224983,106.8281595010719,213.6563190021438,183.4485440444997,30.20777495764409,0.1413848890532509,267,35,6,54.0,F,0
38860428,2024-12-21 06:33:00,Hyderabad,Express,Personal Care,PepsiCo,Omnichannel,Wallet,2,56.556741602345575,75.47187127632573,150.94374255265146,113.11348320469116,37.83025934796031,0.2506248931436461,296,22,10,39.0,M,1
81040953,2024-05-18 04:32:00,Pune,Express,Grocery,Britannia,Online,Card,2,192.3909972672387,273.50260755670695,547.0052151134139,384.7819945344774,162.2232205789365,0.2965661315409977,421,49,14,,F,0
49904917,2024-11-01 00:42:00,Hyderabad,Hyper,Personal Care,ITC,Omnichannel,Wallet,4,86.05109796943347,118.25821440013104,473.0328576005242,344.2043918777339,128.82846572279033,0.272345702106778,242,47,11,42.0,M,0
25184914,2024-03-09 17:17:00,Mumbai,Express,Snacks,Nestle,Omnichannel,Card,4,35.74411224007901,37.763396520570296,151.0535860822812,142.97644896031605,8.077137121965137,0.0534719984573249,178,28,5,57.0,F,0
57038074,2024-05-05 15:18:00,Bengaluru,Express,Dairy,PepsiCo,Offline,UPI,2,62.88419419796563,79.49337887449464,158.98675774898928,125.76838839593124,33.21836935305802,0.2089379632831036,135,70,5,51.0,F,1
56364353,2024-04-21 01:04:00,Pune,Express,Grocery,Britannia,Omnichannel,Cash,3,146.40125728599844,165.71141463487737,497.1342439046321,439.2037718579953,57.9304720466368,0.1165288305058902,292,29,13,,F,0
35960644,2024-07-29 16:20:00,Mumbai,Super,Snacks,Nestle,Online,UPI,3,52.211802390479306,59.85497895248726,179.56493685746176,156.63540717143792,22.92952968602384,0.1276949168769248,198,63,5,,F,0
51326857,2024-10-15 03:57:00,Delhi,Express,Grocery,Parle,Omnichannel,Cash,2,80.43380533599961,89.1228779638007,178.2457559276014,160.86761067199922,17.378145255602192,0.097495422346329,325,73,14,, male ,1
29804997,2024-04-25 17:51:00,Hyderabad,Express,Home Care,PepsiCo,Online,Cash,1,139.26393918584097,184.2128351350817,184.2128351350817,139.26393918584097,44.94889594924069,0.2440052340342086,266,45,13,,F,0
32424859,2024-01-05 07:30:00,Hyderabad,Express,Personal Care,Tata,Omnichannel,Cash,5,73.11058291137286,76.9961132894558,384.9805664472791,365.55291455686427,19.42765189041478,0.0504639807398571,237,70,9,50.0,F,0
52238500,2024-07-27 10:01:00,Hyderabad,Super,Snacks,Nestle,Online,Cash,3,129.0512096357086,181.14029433059227,543.4208829917768,387.1536289071258,156.26725408465097,0.2875621069700695,125,67,13,55.0,F,0
80869936,2024-07-11 07:19:00,Hyderabad,Express,Grocery,ITC,Online,Wallet,1,21.74479542574903,31.175920750335397,31.175920750335397,21.74479542574903,9.431125324586365,0.3025131286454435,138,77,10,,F,1
35484823,2024-06-22 15:54:00,Bengaluru,Super,Beverages,Britannia,Omnichannel,UPI,3,173.62533760389343,207.13866201344584,621.4159860403375,520.8760128116803,100.53997322865725,0.1617917393295559,410,54,10,25.0,M,0
61520273,2024-06-22 15:02:00,Hyderabad,Hyper,Home Care,Nestle,Online,UPI,1,172.1228350726856,244.5816412995436,244.5816412995436,172.1228350726856,72.458806226858,0.2962561124451544,289,62,14,26.0,M,1
86476111,2024-04-08 21:58:00,Ahmedabad,Hyper,Dairy,HUL,Offline,Card,2,145.48604304915088,185.5259265308814,371.0518530617628,290.97208609830176,80.07976696346105,0.2158182644896575,91,60,14,,M,0
93636794,2024-10-02 15:40:00,Kolkata,Super,Home Care,Parle,Omnichannel,Card,4,146.25970075240278,189.0612621037358,756.2450484149432,585.0388030096111,171.20624540533208,0.2263899059758116,146,31,3,61.0,M,1
48200922,2024-10-29 08:39:00,Ahmedabad,Hyper,Personal Care,Britannia,Online,Card,3,30.635629031738723,38.46024718109226,115.3807415432768,91.90688709521618,23.47385444806062,0.2034469022653671,484,79,3,,M,1
41900044,2024-03-17 02:12:00,Kolkata,Hyper,Snacks,PepsiCo,Online,UPI,2,196.45172243228097,243.28621335104955,486.5724267020991,392.903444864562,93.6689818375371,0.1925077885576228,381,40,8,63.0,F,1
30352822,2024-01-25 11:43:00,Pune,Hyper,Grocery,Tata,Online,Card,1,148.56870923214325,162.25994919283272,162.25994919283272,148.56870923214325,13.691239960689472,0.0843784312074358,189,35,12,,M,0
68831347,2024-11-08 08:08:00,Hyderabad,Hyper,Beverages,Tata,Online,Card,5,175.61900684222104,189.9608513940344,949.804256970172,878.0950342111053,71.70922275906685,0.0754989485810641,445,50,12,21.0,M,0
11611156,2024-03-21 06:49:00,Chennai,Express,Beverages,HUL,Online,Wallet,5,23.39776287096873,33.64315553576236,168.2157776788118,116.98881435484364,51.22696332396815,0.3045312635404509,199,57,10,,F,0
69984644,2024-08-01 20:16:00,Chennai,Hyper,Personal Care,Tata,Online,UPI,5,98.90129955295454,131.31190846539494,656.5595423269747,494.5064977647727,162.053044562202,0.2468215510018398,493,78,11,23.0,F,1
35956322,2024-10-04 19:04:00,Mumbai,Express,Personal Care,Parle,Omnichannel,Cash,4,58.189011105493286,64.18430758023848,256.7372303209539,232.75604442197317,23.981185898980783,0.0934075119101397,280,48,9,,F,1
28233109,2024-10-02 12:25:00,Chennai,Super,Personal Care,Parle,Offline,Cash,4,158.3923188058069,218.2548228091639,873.0192912366556,633.5692752232276,239.450016013428,0.2742780353389907,313,34,8,,F,1
55042317,2024-05-11 00:36:00,Chennai,Express,Grocery,Parle,Offline,Card,3,82.52734858443682,105.61130906039288,316.83392718117864,247.58204575331047,69.25188142786817,0.2185747026651824,132,76,3,63.0,F,1
53755727,2024-11-08 10:56:00,Chennai,Express,Beverages,Tata,Online,Card,4,117.98811343506594,169.49773932919405,677.9909573167762,471.95245374026376,206.03850357651245,0.3038956513401483,496,61,9,48.0,,0
27374080,2024-09-20 15:52:00,Ahmedabad,Hyper,Snacks,Amul,Offline,UPI,2,26.672875885351868,30.236222445300363,60.47244489060073,53.345751770703735,7.126693119896991,0.117850256142111,389,36,5,49.0,M,0
60438257,2024-08-21 18:33:00,Delhi,Hyper,Grocery,Britannia,Offline,Card,1,162.69134147904202,191.1973569537009,191.1973569537009,162.69134147904202,28.50601547465888,0.1490921000626683,167,22,8,39.0,O,0
24585436,2024-05-01 23:59:00,Ahmedabad,Super,Personal Care,Britannia,Offline,Cash,4,195.63233724624305,265.2244406176632,1060.8977624706529,782.5293489849721,278.3684134856808,0.2623894811856398,282,71,14,28.0,F,1
47850649,2024-01-31 06:31:00,Hyderabad,Super,Snacks,Tata,Omnichannel,UPI,4,70.3315671363107,101.97227342004048,407.8890936801619,281.3262685452428,126.56282513491914,0.3102873479479714,107,20,5,,M,0
48542766,2024-07-07 22:56:00,Bengaluru,Super,Fruits,ITC,Online,Card,1,76.97645860012663,86.43625457986563,86.43625457986563,76.97645860012663,9.459795979739,0.1094424558967708,366,27,10,,M,0
10682900,2024-01-17 10:24:00,Hyderabad,Express,Beverages,Amul,Offline,Cash,1,102.3810498541648,124.733576168877,124.733576168877,102.3810498541648,22.352526314712208,0.1792021603264952,136,46,3,,M,0
84526833,2024-11-30 23:18:00,Kolkata,Express,Grocery,Parle,Online,UPI,5,76.9929596368609,98.81380016450534,494.0690008225267,384.9647981843045,109.10420263822216,0.2208278650483744,273,79,12,,F,0
95433440,2024-06-21 08:04:00,Delhi,Express,Grocery,Britannia,Omnichannel,Wallet,4,129.35515445239088,141.99255999979516,567.9702399991806,517.4206178095635,50.54962218961714,0.0890004768378182,221,63,14,50.0,M,0
72288108,2024-02-07 12:37:00,Hyderabad,Hyper,Beverages,ITC,Online,Wallet,4,105.6813469579235,148.6843186628531,594.7372746514123,422.725387831694,172.01188681971837,0.2892233161618095,490,69,4,22.0,,0
91347929,2024-04-11 04:15:00,Ahmedabad,Hyper,Dairy,Tata,Online,Cash,4,56.97506600939226,73.26972508067067,293.07890032268267,227.90026403756903,65.17863628511364,0.2223927966610743,161,22,4,,,0
67097317,2024-03-20 14:58:00,Bengaluru,Super,Vegetables,Amul,Offline,UPI,2,28.323971108479185,36.58676659101703,73.17353318203406,56.64794221695837,16.525590965075693,0.2258410964517036,424,66,7,23.0,M,0
45860970,2024-05-07 23:16:00,Chennai,Hyper,Dairy,HUL,Online,UPI,3,199.3973784632603,287.3049913035912,861.9149739107736,598.1921353897809,263.7228385209927,0.3059731487485372,252,25,11,,F,0
74984810,2024-10-20 10:33:00,Delhi,Hyper,Grocery,HUL,Omnichannel,Wallet,1,119.02302125976344,125.13433589518289,125.13433589518289,119.02302125976344,6.111314635419433,0.0488380314779349,296,33,4,,O,0
30087538,2024-05-03 20:27:00,Kolkata,Express,Grocery,HUL,Online,Card,4,161.27166144774873,203.83394173776563,815.3357669510625,645.0866457909949,170.2491211600676,0.2088086013897219,466,48,12,29.0,F,1
56699011,2024-02-09 23:48:00,Mumbai,Express,Snacks,Nestle,Omnichannel,Wallet,5,177.2930244927849,190.2348966823384,951.174483411692,886.4651224639244,64.70936094776744,0.0680310101630003,479,51,3,26.0,M,0
16536617,2024-03-05 07:03:00,Bengaluru,Super,Grocery,ITC,Online,Card,2,85.73739650912496,91.10472660281192,182.20945320562384,171.47479301824993,10.73466018737389,0.0589138488619457,201,40,12,31.0,M,0
25025861,2024-12-29 09:26:00,Kolkata,Express,Home Care,Amul,Offline,Cash,4,199.8823213429027,216.7875382465216,867.1501529860865,799.5292853716109,67.62086761447563,0.0779805750845097,488,30,14,,F,1
30717977,2024-08-10 15:20:00,Bengaluru,Express,Personal Care,Nestle,Offline,UPI,3,170.10035892314514,190.2682243639757,570.8046730919272,510.3010767694354,60.50359632249172,0.1059970234559514,393,49,9,,M,0
95031667,2024-07-01 18:23:00,Pune,Hyper,Dairy,HUL,Offline,UPI,4,154.08723706986055,188.6560777112361,754.6243108449443,616.3489482794422,138.27536256550206,0.183237354771511,420,68,4,19.0,M,0
82196209,2024-06-07 22:35:00,Ahmedabad,Express,Beverages,Amul,Online,UPI,5,130.91010200681205,137.53743880398906,687.6871940199453,654.5505100340603,33.13668398588504,0.0481856929633678,399,31,3,26.0,F,0
14665591,2024-07-31 13:08:00,Bengaluru,Hyper,Beverages,ITC,Omnichannel,Wallet,3,123.6963237174856,169.67788917120134,509.033667513604,371.0889711524568,137.94469636114724,0.2709932665847895,368,61,6,32.0,,0
81020844,2024-10-25 06:37:00,Bengaluru,Hyper,Vegetables,Parle,Offline,Cash,5,92.66648196815954,116.04015138808776,580.2007569404387,463.3324098407977,116.86834709964104,0.2014274295606241,71,71,14,38.0,M,0
59138202,2024-07-30 00:30:00,Mumbai,Hyper,Snacks,HUL,Online,UPI,5,140.7854508844967,183.843811843318,919.21905921659,703.9272544224834,215.2918047941065,0.2342116415401463,300,35,4,,,0
53971479,2024-02-27 07:31:00,Ahmedabad,Super,Dairy,Parle,Online,Wallet,3,28.92959224969499,34.506675348787915,103.52002604636374,86.78877674908497,16.731249297278765,0.1616233103514222,266,59,6,64.0,F,1
44492817,2024-01-10 10:17:00,Pune,Hyper,Fruits,Nestle,Offline,Card,4,178.49285688192603,208.9527799214212,835.8111196856848,713.9714275277041,121.83969215798072,0.1457741938200101,140,73,13,28.0,M,1
12126473,2024-05-17 08:54:00,Bengaluru,Express,Home Care,Tata,Online,Cash,3,113.51969405263264,138.20300620109086,414.6090186032726,340.55908215789793,74.04993644537467,0.1786018468552198,133,65,7,18.0,M,1
77988974,2024-04-18 02:29:00,Delhi,Hyper,Grocery,Nestle,Omnichannel,Wallet,3,28.403323242115466,40.15974340476373,120.47923021429116,85.2099697263464,35.26926048794476,0.2927414163023192,54,31,8,,M,0
90864303,2024-02-19 16:36:00,Mumbai,Express,Beverages,Amul,Omnichannel,UPI,3,198.17954318503683,242.62409060817316,727.8722718245194,594.5386295551104,133.33364226940898,0.1831827470707031,272,75,13,52.0,,1
97003147,2024-09-27 07:29:00,Kolkata,Express,Vegetables,Tata,Online,UPI,5,103.30446201287783,132.13414331554392,660.6707165777196,516.5223100643892,144.14840651333043,0.2181849488653296,252,58,5,,M,0
10135481,2024-02-02 16:13:00,Delhi,Express,Vegetables,HUL,Omnichannel,Card,2,127.56562678164846,177.6015217189731,355.2030434379462,255.13125356329687,100.07178987464926,0.2817312287250482,279,35,9,25.0,,1
52800561,2024-04-01 18:37:00,Pune,Express,Vegetables,ITC,Offline,Cash,1,55.73750925892944,70.53491922364005,70.53491922364005,55.73750925892944,14.79740996471061,0.2097884300085964,396,34,6,,F,0
95464665,2024-08-13 03:40:00,Pune,Hyper,Personal Care,PepsiCo,Offline,Cash,3,56.90750204303235,77.10478346282895,231.31435038848684,170.72250612909704,60.5918442593898,0.2619458937918346,362,38,4,20.0,M,0
31604986,2024-09-02 06:40:00,Bengaluru,Express,Home Care,Nestle,Omnichannel,Card,1,135.84668416667063,166.99503987196667,166.99503987196667,135.84668416667063,31.14835570529604,0.1865226400088119,456,42,6,49.0,M,0
59109261,2024-02-23 22:34:00,Delhi,Hyper,Beverages,Parle,Offline,UPI,5,165.3864718978828,231.2908337176888,1156.454168588444,826.932359489414,329.52180909902995,0.2849415204246623,135,45,6,57.0,F,1
82767597,2024-10-26 17:51:00,Pune,Hyper,Grocery,Nestle,Online,Wallet,1,49.93209654170028,70.46789596127917,70.46789596127917,49.93209654170028,20.53579941957889,0.2914206411223479,487,50,8,63.0,M,1
64749020,2024-09-22 20:14:00,Bengaluru,Express,Fruits,Britannia,Omnichannel,UPI,3,65.83747214351871,87.6914450857921,263.0743352573763,197.51241643055613,65.56191882682015,0.2492144236064619,122,58,12,60.0,M,0
76450105,2024-07-02 17:17:00,Mumbai,Super,Personal Care,HUL,Online,Wallet,1,174.46436611524692,207.08387494072088,207.08387494072088,174.46436611524692,32.61950882547396,0.157518342916905,259,65,11,54.0,,0
26401408,2024-07-09 19:10:00,Hyderabad,Hyper,Beverages,Tata,Online,UPI,2,109.80027122937548,140.82855643703465,281.6571128740693,219.60054245875097,62.05657041531833,0.2203266581201669,229,40,6,,M,0
50900612,2024-08-09 12:55:00,Hyderabad,Hyper,Grocery,PepsiCo,Offline,Cash,5,52.30247770866336,58.491030026617615,292.45515013308807,261.5123885433168,30.94276158977129,0.1058034422566678,445,21,8,37.0,M,0
66468143,2024-01-17 05:14:00,Bengaluru,Express,Personal Care,Britannia,Omnichannel,Card,3,104.81559544977924,110.1824148197278,330.54724445918345,314.4467863493377,16.10045810984576,0.0487084928999729,361,57,6,30.0,F,1
79797704,2024-05-30 04:07:00,Mumbai,Express,Fruits,ITC,Online,Cash,3,49.45100924748204,66.82461737652326,200.4738521295698,148.35302774244613,52.12082438712366,0.2599881422612514,121,40,5,28.0,F,0
26834096,2024-08-30 23:04:00,Hyderabad,Super,Beverages,Nestle,Omnichannel,Card,5,199.4213712117321,280.0457187551393,1400.2285937756965,997.1068560586604,403.121737717036,0.2878970901672733,385,34,6,42.0,F,1
22762669,2024-06-13 22:03:00,Mumbai,Super,Grocery,Nestle,Offline,UPI,5,75.56998519369873,80.1504878835061,400.7524394175305,377.8499259684936,22.90251344903692,0.0571487811336203,454,79,5,,M,0
91060863,2024-11-09 16:15:00,Mumbai,Super,Home Care,Parle,Offline,Card,4,186.42310194180396,253.0253858459631,1012.1015433838523,745.6924077672157,266.4091356166366,0.2632237223213062,305,44,12,48.0,M,0
97488428,2024-07-18 13:54:00,Delhi,Express,Beverages,Tata,Omnichannel,Wallet,2,64.11270319153162,70.88957319764576,141.77914639529152,128.22540638306324,13.553740012228277,0.0955975568821621,476,46,11,,M,1
65073409,2024-01-09 07:29:00,Chennai,Express,Home Care,Tata,Online,UPI,1,112.01482462511396,150.22615573425688,150.22615573425688,112.01482462511396,38.21133110914293,0.254358709522841,124,21,5,44.0,F,0
87432527,2024-06-14 22:52:00,Ahmedabad,Hyper,Grocery,Amul,Omnichannel,Card,3,125.53708128536503,172.61322570098932,517.8396771029679,376.6112438560951,141.22843324687284,0.272726172774109,243,63,8,49.0,F,1
89620787,2024-10-27 05:13:00,Hyderabad,Super,Snacks,Nestle,Online,Cash,1,65.71014403933951,84.09679714800978,84.09679714800978,65.71014403933951,18.386653108670277,0.2186367820442661,297,73,6,,M,0
88135356,2024-11-29 09:45:00,Ahmedabad,Super,Grocery,Nestle,Offline,Wallet,1,135.3968530920307,146.1777733152941,146.1777733152941,135.3968530920307,10.780920223263394,0.0737521168831172,251,36,5,,F,0
91764454,2024-02-15 06:34:00,Hyderabad,Hyper,Dairy,PepsiCo,Omnichannel,Wallet,4,70.70749792549171,83.99970495396816,335.99881981587265,282.82999170196683,53.16882811390582,0.1582411156772584,195,70,4,35.0,F,0
60126111,2024-05-03 01:46:00,Delhi,Hyper,Fruits,Britannia,Omnichannel,Cash,2,46.95795338511365,52.24217536937249,104.48435073874498,93.9159067702273,10.568443968517684,0.1011485824795261,395,31,3,47.0,F,0
33333840,2024-02-13 04:35:00,Ahmedabad,Super,Grocery,HUL,Offline,Cash,4,185.28708219988687,214.84301897856517,859.3720759142606,741.1483287995475,118.22374711471308,0.1375699192796535,263,70,3,54.0,F,0
86849171,2024-08-01 05:12:00,Mumbai,Super,Personal Care,Amul,Online,Wallet,3,183.60346908818255,223.81394670308805,671.4418401092641,550.8104072645477,120.6314328447164,0.1796602857294177,355,40,8,58.0,M,1
64304840,2024-10-17 07:33:00,Delhi,Super,Home Care,Tata,Online,Cash,1,184.1180855147927,209.5835992913185,209.5835992913185,184.1180855147927,25.465513776525825,0.1215052793378602,180,46,4,,M,0
70675336,2024-05-28 04:44:00,Pune,Express,Fruits,Tata,Online,Wallet,3,178.77850943156196,251.68863218359044,755.0658965507713,536.3355282946859,218.7303682560854,0.289683813366848,368,52,7,,M,1
18740010,2024-09-07 01:51:00,Hyderabad,Express,Grocery,Parle,Omnichannel,Wallet,1,51.11420218232936,74.07500807398975,74.07500807398975,51.11420218232936,22.960805891660392,0.3099669711642287,459,22,3,45.0,M,0
90418386,2024-11-01 18:22:00,Delhi,Hyper,Dairy,Nestle,Offline,Cash,4,21.002760216392375,28.427610815737324,113.7104432629493,84.01104086556951,29.699402397379785,0.261184474751378,50,70,8,63.0,F,1
10857301,2024-09-13 15:43:00,Ahmedabad,Hyper,Vegetables,Amul,Omnichannel,Wallet,1,53.179218075337054,57.26723941476912,57.26723941476912,53.179218075337054,4.088021339432068,0.0713849904624139,442,31,5,,M,0
16799997,2024-09-05 05:19:00,Chennai,Super,Fruits,Parle,Offline,Cash,5,180.154071532513,231.6682189145148,1158.341094572574,900.770357662565,257.57073691000915,0.222361736207807,108,25,4,27.0,F,0
57818397,2024-03-10 07:46:00,Ahmedabad,Hyper,Personal Care,Parle,Omnichannel,Card,1,199.17262191050327,227.09910848606737,227.09910848606737,199.17262191050327,27.9264865755641,0.1229704808694896,454,36,12,40.0,M,1
41695199,2024-02-01 09:34:00,Kolkata,Super,Home Care,Nestle,Online,UPI,1,37.24044602576989,53.96265357036635,53.96265357036635,37.24044602576989,16.722207544596465,0.309884826601253,335,64,7,64.0,O,0
36434068,2024-01-31 08:25:00,Bengaluru,Super,Fruits,Amul,Online,Card,4,49.06335287556682,68.56051890771728,274.2420756308691,196.25341150226728,77.98866412860184,0.2843789157779526,409,76,9,19.0,F,0
61316819,2024-08-26 06:56:00,Pune,Hyper,Snacks,Britannia,Omnichannel,UPI,4,124.10849798196963,164.283493775528,657.133975102112,496.4339919278786,160.6999831742334,0.2445467579868507,447,51,10,45.0,F,1
18862508,2024-11-11 06:11:00,Ahmedabad,Express,Vegetables,Parle,Online,Card,1,146.15896207269847,193.45296101455696,193.45296101455696,146.15896207269847,47.29399894185849,0.2444728614843983,250,25,6,39.0,F,0
46945451,2024-07-21 20:45:00,Pune,Express,Home Care,Parle,Offline,Card,2,127.21633227878787,154.50766837325352,309.01533674650705,254.43266455757575,54.58267218893127,0.1766341850977668,264,47,11,,F,0
98852856,2024-06-20 11:22:00,Mumbai,Super,Home Care,ITC,Omnichannel,Card,3,72.20876400930214,92.97500519315786,278.92501557947355,216.62629202790643,62.29872355156712,0.2233529445974574,363,34,12,,M,0
66929805,2024-09-25 12:29:00,Mumbai,Express,Dairy,ITC,Online,UPI,4,184.45823469197887,249.15424993898964,996.6169997559584,737.8329387679155,258.78406098804305,0.2596624992864977,156,54,8,,F,0
41430289,2024-05-21 12:22:00,Kolkata,Express,Personal Care,Nestle,Omnichannel,UPI,4,108.17064364572056,126.77323621142916,507.0929448457167,432.6825745828823,74.41037026283436,0.146739115618092,99,22,5,28.0,F,1
83654501,2024-07-28 23:44:00,Hyderabad,Hyper,Grocery,Amul,Offline,Wallet,2,173.365560169777,216.17192785821572,432.3438557164315,346.731120339554,85.61273537687748,0.1980200117219422,344,79,13,29.0,M,1
57399016,2024-03-02 11:56:00,Ahmedabad,Express,Vegetables,Nestle,Online,Cash,1,150.61300513558825,159.31074423229424,159.31074423229424,150.61300513558825,8.697739096705988,0.0545960609161654,313,41,13,55.0,M,1
88646662,2024-08-29 14:00:00,Chennai,Hyper,Snacks,Amul,Omnichannel,Wallet,1,138.01848218211757,196.6306842813663,196.6306842813663,138.01848218211757,58.61220209924875,0.298082683857105,287,73,14,23.0,O,0
64297985,2024-04-18 22:08:00,Kolkata,Express,Home Care,Amul,Online,Wallet,1,117.77174954944296,137.46992526979352,137.46992526979352,117.77174954944296,19.698175720350548,0.1432908011093453,77,68,3,,M,0
27082565,2024-12-09 15:07:00,Ahmedabad,Express,Home Care,Nestle,Omnichannel,Cash,2,37.47960116707769,45.142937704787904,90.2858754095758,74.95920233415538,15.32667307542043,0.1697571520007089,172,39,3,26.0,FEMALE,0
23067373,2024-02-27 01:14:00,Chennai,Hyper,Fruits,Amul,Omnichannel,Card,4,169.4492512275209,210.55293809313164,842.2117523725266,677.7970049100836,164.41474746244296,0.1952178261574758,266,74,8,37.0,M,0
17684141,2024-01-24 12:32:00,Mumbai,Express,Vegetables,Britannia,Online,UPI,2,176.67541396967744,248.13620864467828,496.27241728935655,353.3508279393549,142.92158935000168,0.2879901932302432,131,56,12,,M,0
98838430,2024-02-05 05:34:00,Kolkata,Express,Snacks,ITC,Omnichannel,Card,3,127.85784619660748,153.87692603329836,461.6307780998951,383.5735385898224,78.05723951007269,0.1690901976496493,347,20,13,53.0,F,0
73416800,2024-05-12 15:59:00,Bengaluru,Super,Home Care,Britannia,Offline,Card,1,60.544583067117166,71.69087291020371,71.69087291020371,60.544583067117166,11.146289843086542,0.1554771115292153,201,37,13,47.0,M,0
56883665,2024-04-06 06:10:00,Delhi,Super,Vegetables,Nestle,Omnichannel,Wallet,2,113.19169663911109,126.7159244220583,bad_value,226.38339327822217,27.04845556589441,0.1067287149948215,326,62,9,19.0,F,0
13773229,2024-06-29 16:13:00,Pune,Super,Grocery,PepsiCo,Offline,Wallet,1,109.57266205359564,143.3581967640461,143.3581967640461,109.57266205359564,33.78553471045048,0.2356721518062775,347,23,7,,M,0
67608730,2024-09-28 19:32:00,Delhi,Super,Dairy,Britannia,Omnichannel,Card,1,156.1763996998393,202.92334107320488,202.92334107320488,156.1763996998393,46.74694137336559,0.230367493094358,380,31,11,58.0,M,1
99375233,2024-09-04 09:52:00,Mumbai,Express,Dairy,Amul,Omnichannel,Wallet,3,153.07542469682014,171.43915458255748,514.3174637476725,459.2262740904604,55.09118965721211,0.1071151449063767,468,60,12,63.0,M,0
39866339,2024-04-04 12:58:00,Ahmedabad,Express,Home Care,Tata,Online,Cash,3,105.01046888866338,123.764419755916,371.293259267748,315.0314066659902,56.26185260175782,0.1515294210100004,213,74,6,61.0,M,1
79045382,2024-10-29 12:40:00,Chennai,Hyper,Grocery,PepsiCo,Offline,Wallet,5,94.56902655642573,111.41925465588234,557.0962732794117,472.8451327821285,84.25114049728313,0.1512326406373696,218,41,4,57.0,,0
44111469,2024-01-13 16:57:00,Hyderabad,Super,Grocery,Tata,Online,Cash,1,91.74828467902344,113.31888101446408,113.31888101446408,91.74828467902344,21.57059633544064,0.1903530651056054,410,22,11,52.0,F,0
69240274,2024-02-19 05:42:00,Bengaluru,Hyper,Personal Care,Tata,Omnichannel,Wallet,5,14.850077767604654,18.120097055959096,90.60048527979548,74.25038883802327,16.35009644177221,0.1804636740220462,421,36,3,64.0,M,0
69664947,2024-08-17 18:07:00,Hyderabad,Hyper,Home Care,HUL,Online,Cash,3,35.921120212465894,50.27616868401334,150.82850605204004,107.76336063739768,43.06514541464236,0.2855239141583998,137,39,3,,M,0
96263226,2024-10-26 05:18:00,Chennai,Hyper,Home Care,PepsiCo,Offline,Card,3,80.23082286671466,105.66694849556684,317.00084548670054,240.692468600144,76.30837688655657,0.2407197897828888,281,55,6,60.0,M,0
16571527,2024-12-02 22:41:00,Pune,Express,Snacks,PepsiCo,Omnichannel,Wallet,1,99.6284723005152,121.12171550671712,121.12171550671712,99.6284723005152,21.49324320620191,0.1774516082131444,199,52,13,60.0,M,0
24805691,2024-10-25 19:44:00,Delhi,Hyper,Beverages,HUL,Online,Card,4,170.40006109302763,245.4914061285468,981.9656245141872,681.6002443721105,300.36538014207656,0.3058817667784225,87,41,11,,F,0
32372432,2024-03-19 17:37:00,Hyderabad,Express,Grocery,Parle,Online,UPI,3,182.3722745118494,191.76068842235017,575.2820652670505,547.1168235355483,28.165241731502192,0.0489590123384563,396,79,12,,F,1
76506336,2024-04-09 21:50:00,Pune,Express,Vegetables,Tata,Offline,Card,1,41.81386165152972,45.226579709712304,45.226579709712304,41.81386165152972,3.412718058182584,0.0754582389401803,331,23,10,40.0,M,0
20668917,2024-11-16 01:59:00,Hyderabad,Express,Vegetables,HUL,Omnichannel,Card,1,11.100532731797554,15.02590852502768,15.02590852502768,11.100532731797554,3.925375793230126,0.2612404958203946,421,65,11,21.0,F,0
18305539,2024-02-01 04:45:00,Delhi,Super,Personal Care,HUL,Omnichannel,UPI,4,137.10616161722112,171.10767574979482,684.4307029991793,548.4246464688845,136.0060565302948,0.1987141370694147,122,79,10,,F,0
20130523,2024-06-27 11:20:00,Bengaluru,Express,Dairy,Tata,Offline,Wallet,1,57.69422753718804,83.5330995339947,83.5330995339947,57.69422753718804,25.83887199680666,0.30932495191671,338,79,5,35.0,F,0
42641832,2024-10-19 22:08:00,Hyderabad,Hyper,Snacks,ITC,Online,Cash,2,69.05589977223184,95.67471653926891,191.34943307853783,138.11179954446368,53.23763353407418,0.2782220604344472,424,24,13,45.0,M,1
43474183,2024-12-11 21:15:00,Bengaluru,Express,Personal Care,Nestle,Online,Cash,4,82.66607614577994,94.96884426192084,379.87537704768334,330.66430458311976,49.21107246456359,0.129545307324266,136,61,10,,M,0
44261939,2024-07-28 07:29:00,Delhi,Hyper,Snacks,PepsiCo,Omnichannel,Cash,4,80.53402161533629,94.7723769444474,379.0895077777896,322.13608646134514,56.953421316444405,0.150237398155131,485,20,13,33.0,F,0
